CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;EDAD_COCHE;COSTE_VENTA;km_anno;Mas_1_coche;Revisiones;Edad Cliente;Tiempo
CLI44703;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Malaga;SI;NO;NO;Medio-Bajo;SI;Averia grave;SI;3.58;1903;12058;0;3;23;0
CLI23807;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;M;Empresa;Caceres;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;6.79;2984;0;0;5;30;0
CLI19531;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Jaen;NO;NO;NO;Medio;NO DATA;Averia leve;NO;9.44;2392;9849;0;5;55;0
CLI53288;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;Alto;NO DATA;No;NO;1.88;1829;0;1;1;43;3
CLI6326;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;NO;NO;NO;Medio;SI;Averia muy grave;SI;9.31;6467;25639;1;4;56;8
CLI25817;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;M;Empresa;Asturias;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;8.14;1233;7062;0;5;38;0
CLI14868;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;3.23;2464;5163;1;2;47;5
CLI16495;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Alava;SI;NO;NO;NA;SI;Averia grave;NO;2.9;5666;25757;1;2;42;7
CLI26940;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Empresa;Gerona;NO;NO;NO;Alto;NO DATA;No;NO;5.85;1685;0;1;2;29;3
CLI45286;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Granada;SI;NO;NO;Alto;SI;Averia muy grave;SI;3.6;3682;16574;0;2;47;0
CLI7278;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;9.34;3299;10341;0;4;59;0
CLI47363;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Valencia;NO;NO;NO;Alto;NO DATA;No;SI;2.21;1903;0;1;2;31;3
CLI35036;D;TIPO1;FUEL 2;Alta;M;Contado;CASADO;F;Empresa;Huelva;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;7.51;2922;9513;0;3;56;0
CLI16267;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3.27;3375;13742;0;3;59;0
CLI57783;E;TIPO2;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Malaga;NO;NO;SI;NA;NO DATA;No;NO;1.47;2197;0;1;1;62;4
CLI37280;D;TIPO1;FUEL 1;Alta;M;Contado;;;Empresa;Alava;SI;NO;NO;NA;NO DATA;Averia muy grave;SI;8.98;0;19190;0;7;57;0
CLI24450;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Lacoruna;NO;NO;NO;Alto;SI;No;NO;9.01;512;9844;1;4;51;4
CLI1589;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;Medio;SI;No;NO;2.45;1750;17463;0;2;55;0
CLI22364;A;TIPO1;FUEL 1;Baja;M;Otros;SOLTERO;F;Empresa;Valencia;NO;NO;NO;Alto;NO DATA;No;NO;9.26;414;13341;0;8;22;0
CLI11882;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Lacoruna;NO;NO;NO;NA;NO DATA;Averia grave;NO;7.93;1525;12615;0;4;53;0
CLI32883;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia muy grave;SI;5.51;1297;16628;0;2;54;0
CLI2376;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Granada;NO;NO;SI;NA;NO DATA;No;NO;1.53;2169;0;1;0;39;4
CLI35083;D;TIPO1;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Burgos;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;7.26;4896;14950;0;4;42;0
CLI38686;D;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;F;Empresa;Malaga;SI;SI;NO;Alto;NO DATA;Averia muy grave;SI;6.78;4270;11263;1;3;35;8
CLI30836;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;7.68;732;12435;1;7;50;5
CLI7367;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Huelva;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;8.77;2145;6084;0;5;38;0
CLI6950;B;TIPO1;FUEL 1;Media;M;Contado;EN PAREJA;M;Funcionario;Lerida;NO;NO;NO;NA;NO DATA;No;NO;9.1;2195;22445;0;6;58;0
CLI1838;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;2.68;4524;32174;1;0;55;7
CLI22873;A;TIPO1;FUEL 2;Baja;M;Contado;CASADO;F;Empresa;Badajoz;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;8.51;2110;5183;0;4;55;0
CLI54885;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia leve;NO;3.29;3571;13322;1;3;45;8
CLI23575;A;TIPO1;FUEL 2;Baja;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;Medio;NO DATA;No;NO;8.6;2536;19610;0;7;46;0
CLI54370;I;TIPO7;FUEL 1;Alta;A;Contado;CASADO;M;Autonomo;Murcia;SI;SI;NO;Medio-Bajo;SI;No;NO;5.44;751;17212;0;2;43;0
CLI46010;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Caceres;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;3.2;2799;22708;0;1;56;0
CLI5227;B;TIPO6;FUEL 1;Media;M;Contado;OTROS;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia leve;NO;8.91;2256;22327;0;9;47;0
CLI24012;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Funcionario;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;9.64;0;9786;0;9;50;0
CLI56976;I;TIPO7;FUEL 1;Alta;A;Financiera Marca;CASADO;M;Empresa;Gerona;NO;NO;SI;NA;NO DATA;No;NO;1.37;2504;0;0;0;57;0
CLI8113;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Vizcaya;NO;NO;NO;Medio-Bajo;SI;No;SI;5.95;2184;15858;0;3;38;0
CLI56345;I;TIPO7;FUEL 2;Alta;A;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;2.99;1829;8040;0;2;41;0
CLI2438;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Valencia;SI;NO;SI;NA;NO DATA;No;NO;1.35;3194;0;0;0;43;0
CLI27814;H;TIPO7;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Orense;SI;NO;NO;Alto;NO DATA;No;NO;1.98;3353;0;1;1;23;5
CLI30967;J;TIPO7;FUEL 2;Alta;M;Contado;OTROS;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;7.69;732;10593;0;7;52;0
CLI55785;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Alava;SI;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;2.34;3647;0;0;2;61;0
CLI17161;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Murcia;NO;NO;NO;NA;NO DATA;No;NO;1.8;2510;0;0;1;22;0
CLI57305;E;TIPO2;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Cadiz;NO;NO;NO;Otros;NO DATA;No;NO;6.76;2881;10898;0;4;50;0
CLI17433;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia grave;NO;9.26;2576;4917;1;9;57;5
CLI26748;A;TIPO1;FUEL 2;Baja;M;Contado;CASADO;F;Empresa;Pontevedra;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;5.55;3356;5552;0;4;51;0
CLI8498;B;TIPO6;FUEL 1;Media;M;Financiera Banco;EN PAREJA;F;Empresa;Malaga;SI;SI;NO;Medio-Bajo;SI;Averia grave;NO;7.36;1373;5026;0;5;40;0
CLI8935;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;SI;NO;Alto;NO DATA;No;NO;8.26;1233;11185;1;8;47;5
CLI1435;A;TIPO1;FUEL 1;Baja;M;Otros;OTROS;F;Empresa;Madrid;NO;NO;SI;NA;NO DATA;No;NO;1.33;2385;0;1;0;24;4
CLI38442;D;TIPO1;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Valladolid;NO;NO;NO;Medio;SI;Averia muy grave;SI;5.7;7573;12713;1;5;50;7
CLI27057;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Malaga;NO;SI;NO;Medio;NO DATA;No;NO;4.87;3293;6838;1;4;50;6
CLI4405;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;9.43;5757;9364;0;7;46;0
CLI49256;I;TIPO7;FUEL 2;Media;M;Contado;SOLTERO;M;Funcionario;Murcia;SI;NO;NO;NA;SI;Averia grave;NO;1.88;3682;34935;1;2;44;6
CLI45583;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;La Rioja;SI;NO;NO;NA;SI;No;NO;3.43;1903;8632;0;2;29;0
CLI34614;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Vizcaya;NO;NO;NO;Medio;SI;No;NO;7.26;3086;14545;0;6;57;0
CLI39511;D;TIPO8;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;6.51;5097;0;1;3;32;7
CLI27544;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;F;Empresa;Pontevedra;SI;NO;NO;Medio;SI;No;NO;2.59;3787;27572;0;2;60;0
CLI3484;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Funcionario;Las Palmas;NO;NO;NO;NA;NO DATA;No;NO;1.35;1858;0;0;1;41;0
CLI54008;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Albacete;NO;NO;SI;NA;NO DATA;No;NO;1.47;2574;0;0;1;25;0
CLI12643;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia leve;NO;5.32;5975;21158;1;4;61;7
CLI23187;A;TIPO1;FUEL 2;Baja;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;9.57;0;7558;1;5;24;3
CLI17619;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;7.53;3036;11122;0;7;57;0
CLI28121;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;SI;Medio-Bajo;NO DATA;No;NO;1.8;2263;0;0;2;28;0
CLI56789;I;TIPO7;FUEL 2;Alta;A;Financiera Marca;CASADO;M;Empresa;Lugo;SI;NO;SI;NA;NO DATA;No;NO;1.71;2574;0;0;1;43;0
CLI18633;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;NA;SI;No;NO;8.6;2931;9893;0;8;49;0
CLI34743;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia leve;NO;9.51;0;16530;1;6;55;5
CLI43911;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia grave;NO;4.84;0;13609;0;4;38;0
CLI53794;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Navarra;SI;NO;SI;NA;NO DATA;No;NO;1.64;1829;0;0;1;27;0
CLI30718;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Malaga;SI;NO;NO;Medio;SI;Averia leve;NO;7.84;732;3955;0;7;57;0
CLI3845;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Barcelona;NO;NO;SI;NA;NO DATA;No;NO;1.25;3194;0;0;0;40;0
CLI26127;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;M;Empresa;Alicante;NO;NO;NO;NA;SI;No;NO;7.61;1834;16603;0;6;50;0
CLI43332;I;TIPO7;FUEL 1;Alta;M;Otros;OTROS;M;Empresa;Barcelona;NO;SI;NO;Medio-Bajo;SI;No;NO;3.04;1829;12864;0;2;38;0
CLI17714;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Ciudad Real;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;9.56;7709;7572;0;9;57;0
CLI12703;B;TIPO1;FUEL 1;Media;M;Financiera Banco;CASADO;F;Funcionario;Murcia;SI;NO;NO;Medio-Bajo;SI;No;SI;6.19;2175;8491;0;4;40;0
CLI20783;C;TIPO4;FUEL 1;Media;M;Financiera Banco;CASADO;M;Funcionario;Almeria;NO;NO;NO;Alto;SI;Averia muy grave;SI;4.19;5049;8401;1;3;46;8
CLI22273;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Baleares;NO;NO;NO;Alto;NO DATA;No;NO;8.51;920;2840;0;6;39;0
CLI44949;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia leve;NO;3.71;5310;20245;1;2;41;6
CLI24241;A;TIPO1;FUEL 2;Baja;M;Contado;CASADO;M;Empresa;Teruel;NO;NO;NO;Alto;SI;No;NO;6.93;1956;4816;1;5;51;4
CLI15634;B;TIPO6;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Soria;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;2.43;2510;17131;0;2;49;0
CLI44250;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Murcia;NO;NO;NO;NA;SI;Averia muy grave;SI;4.24;2226;23187;0;3;55;0
CLI16429;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia muy grave;SI;3.11;3226;18137;0;2;60;0
CLI24634;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Malaga;NO;NO;NO;Alto;NO DATA;No;NO;8.14;2677;11685;1;6;29;7
CLI9484;B;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;No;SI;7.6;2359;17001;0;6;60;0
CLI57919;K;TIPO7;FUEL 1;Alta;A;Contado;CASADO;M;Empresa;Granada;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;7.68;0;5305;0;8;62;0
CLI20090;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Pontevedra;SI;SI;NO;NA;NO DATA;No;NO;7.43;3680;24436;0;7;61;0
CLI22326;A;TIPO1;FUEL 1;Baja;M;Financiera Banco;CASADO;M;Autonomo;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;6.63;3091;0;0;4;18;0
CLI7482;B;TIPO1;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Vizcaya;NO;NO;NO;Medio-Bajo;NO DATA;Averia leve;NO;8.68;2477;14174;0;7;54;0
CLI23827;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;No;NO;7.64;1840;8546;1;4;44;5
CLI30194;H;TIPO7;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Tarragona;NO;NO;NO;NA;NO DATA;No;NO;1.26;1369;0;0;0;71;0
CLI53757;I;TIPO7;FUEL 1;Alta;M;Financiera Banco;CASADO;M;Empresa;Castellon;NO;NO;NO;NA;NO DATA;No;NO;1.61;1829;0;0;1;26;0
CLI44803;I;TIPO7;FUEL 2;Media;M;Financiera Marca;EN PAREJA;M;Empresa;Las Palmas;SI;NO;NO;Medio;SI;Averia muy grave;SI;3.52;2988;12913;0;3;29;0
CLI50319;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alicante;NO;NO;NO;NA;NO DATA;No;NO;1.42;1903;0;0;1;71;0
CLI32279;J;TIPO7;FUEL 2;Alta;M;Contado;;;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;Averia grave;NO;6.6;0;16317;0;3;60;0
CLI38880;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;5.17;5997;18201;1;4;43;6
CLI28381;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;SI;NA;NO DATA;No;SI;1.68;1897;0;0;1;49;0
CLI53510;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Valencia;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;1.85;2574;0;0;1;49;0
CLI53767;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;F;Empresa;Barcelona;SI;NO;SI;NA;NO DATA;No;NO;1.7;2574;0;0;1;71;0
CLI22026;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Funcionario;Vizcaya;NO;NO;NO;Medio-Bajo;SI;No;NO;7.78;3257;9882;0;4;38;0
CLI56058;I;TIPO7;FUEL 2;Alta;A;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia grave;NO;4.48;1098;0;1;2;35;3
CLI2710;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;1.94;1750;0;0;2;67;0
CLI10239;B;TIPO1;FUEL 1;Media;M;Otros;EN PAREJA;F;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;8.26;1233;13249;1;8;63;5
CLI44878;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia leve;NO;3.81;2988;11377;0;2;50;0
CLI12457;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Zaragoza;SI;SI;NO;Medio;SI;No;NO;5.64;2808;14844;0;5;49;0
CLI39598;D;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Guipuzcua;NO;SI;NO;Alto;SI;No;NO;4.27;2342;8572;1;4;48;6
CLI34435;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Alava;NO;NO;NO;Medio;NO DATA;No;NO;8.7;504;9911;0;7;39;0
CLI55346;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Lacoruna;NO;NO;NO;Medio-Bajo;SI;No;NO;2.1;1829;14570;0;1;46;0
CLI2906;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Lacoruna;SI;NO;NO;Medio;NO DATA;No;NO;2.08;1750;0;0;0;33;0
CLI20375;C;TIPO4;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;8.85;3463;22124;0;6;59;0
CLI25595;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Huelva;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;8.71;408;0;0;6;32;0
CLI5924;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Sevilla;SI;NO;NO;NA;SI;Averia grave;NO;9.7;1144;15562;0;7;42;0
CLI19267;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alicante;NO;NO;NO;Medio;SI;Averia muy grave;SI;8.49;1581;12590;0;5;25;0
CLI28716;H;TIPO7;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Las Palmas;NO;NO;NO;NA;NO DATA;No;NO;1.26;1868;0;0;0;49;0
CLI55731;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;M;Empresa;Gerona;NO;SI;NO;Alto;SI;Averia leve;NO;3.51;1829;23056;0;2;62;0
CLI994;A;TIPO1;FUEL 1;Baja;A;Financiera Marca;CASADO;F;Autonomo;Santa Cruz de Tenerife;SI;NO;NO;Medio-Bajo;NO DATA;Averia leve;NO;2.22;2456;0;0;2;26;0
CLI23099;A;TIPO1;FUEL 2;Baja;M;Financiera Banco;SOLTERO;F;Empresa;Pontevedra;SI;SI;NO;Medio;NO DATA;No;NO;6.93;2508;13970;0;7;54;0
CLI327;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Madrid;NO;NO;SI;Alto;NO DATA;No;NO;1.81;2169;0;1;0;28;4
CLI16402;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Lacoruna;SI;NO;NO;Alto;SI;Averia grave;NO;3;4593;31078;1;2;38;7
CLI47031;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Alava;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2.59;1903;18131;0;2;48;0
CLI9977;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Malaga;NO;NO;NO;Medio;NO DATA;No;NO;7.01;2821;7696;0;5;55;0
CLI22023;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Funcionario;Las Palmas;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;7.73;1834;0;0;3;30;0
CLI6596;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Asturias;NO;NO;NO;Alto;SI;Averia muy grave;SI;8.6;3115;8467;0;4;39;0
CLI26580;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;M;Empresa;Las Palmas;NO;NO;NO;Medio;SI;No;NO;9.34;0;14026;0;9;45;0
CLI50119;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia grave;NO;1.76;1903;0;0;2;63;0
CLI41861;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Funcionario;Alicante;NO;NO;SI;NA;NO DATA;No;NO;1.28;4909;0;0;1;50;0
CLI57241;E;TIPO2;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Baleares;NO;NO;NO;Alto;NO DATA;No;NO;7.37;1829;10778;1;3;34;6
CLI6789;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Baleares;SI;NO;NO;Alto;SI;Averia muy grave;SI;8.65;3213;9825;1;4;45;7
CLI25171;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Funcionario;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;8.76;408;3113;1;7;37;3
CLI41144;D;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;No;NO;2.14;6442;0;0;1;22;0
CLI24574;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Burgos;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;8.26;1233;13863;0;8;53;0
CLI54534;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Alava;NO;NO;NO;Otros;SI;Averia grave;NO;5.23;0;26487;0;4;61;0
CLI55596;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;M;Empresa;Alicante;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;4.91;0;9265;0;3;62;0
CLI3125;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Lugo;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1.76;1750;0;0;2;24;0
CLI32741;J;TIPO7;FUEL 2;Alta;M;Contado;;;Empresa;Madrid;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;6.2;0;24643;0;4;43;0
CLI5965;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Lugo;SI;NO;NO;NA;SI;Averia grave;NO;9.67;1788;20470;0;7;37;0
CLI46976;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Navarra;SI;NO;NO;Medio;SI;Averia muy grave;SI;2.81;2799;23658;0;2;39;0
CLI43903;I;TIPO7;FUEL 2;Media;M;Contado;EN PAREJA;M;Empresa;Tarragona;SI;NO;NO;Medio;SI;Averia muy grave;SI;4.76;0;20475;0;4;42;0
CLI7416;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Funcionario;Lugo;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;8.85;2072;7074;0;9;48;0
CLI44297;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Medio;SI;Averia muy grave;SI;4.25;1141;16386;0;2;44;0
CLI38709;D;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;Averia muy grave;SI;6.86;2294;28777;0;3;43;0
CLI1322;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Baleares;SI;NO;NO;Medio;SI;No;NO;2.51;3271;15430;1;2;46;8
CLI56038;I;TIPO7;FUEL 2;Alta;A;Contado;CASADO;M;Empresa;Murcia;SI;NO;NO;Alto;SI;Averia muy grave;SI;4.73;0;29176;0;3;43;0
CLI11071;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;7.01;4620;5102;1;7;62;7
CLI28587;H;TIPO7;FUEL 1;Media;M;Financiera Banco;CASADO;F;Empresa;Pontevedra;NO;NO;NO;NA;NO DATA;No;NO;1.54;1684;0;0;1;50;0
CLI25387;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia grave;NO;9.34;1518;13444;1;7;44;6
CLI16764;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Guipuzcua;NO;NO;NO;Medio-Bajo;SI;No;NO;2.51;3861;35237;0;1;50;0
CLI55131;I;TIPO7;FUEL 2;Media;M;Financiera Marca;EN PAREJA;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;2.79;2727;15524;0;2;55;0
CLI20721;C;TIPO4;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;5.32;1800;12497;1;4;44;6
CLI53320;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;Medio;NO DATA;No;NO;1.85;2574;0;0;1;21;0
