PRODUCTO;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;COSTE_VENTA;km_anno;Revisiones;Edad Cliente;Mas_1_coche_Pred
H;FUEL 1;Media;M;Financiera Marca;1;0;Empresa;Gerona;SI;NO;SI;;NO DATA;No;NO;1475;0;1;58;0
H;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;1475;0;1;32;0
H;FUEL 1;Media;M;Contado;1;0;Empresa;Zamora;NO;NO;NO;;NO DATA;No;NO;1475;0;0;40;0
H;FUEL 1;Media;M;Contado;1;1;Empresa;Valencia;NO;NO;NO;;NO DATA;No;NO;1475;0;0;71;0
H;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2125;0;0;50;0
H;FUEL 1;Media;A;Financiera Marca;1;1;Empresa;Lacoruna;SI;NO;SI;Alto;NO DATA;Averia muy grave;SI;3140;0;2;67;0
H;FUEL 1;Media;A;Financiera Marca;1;1;Empresa;Lacoruna;SI;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;2277;0;0;45;0
H;FUEL 1;Media;A;Otros;1;1;Empresa;Barcelona;SI;NO;NO;Medio;NO DATA;No;NO;1475;0;0;52;0
H;FUEL 1;Media;A;Financiera Marca;1;0;Empresa;Guipuzcua;SI;NO;SI;Alto;NO DATA;No;NO;4115;0;2;23;1
H;FUEL 1;Media;A;Contado;1;1;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;NO;3140;0;1;68;1
H;FUEL 1;Media;A;Financiera Marca;1;1;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2125;0;0;63;0
H;FUEL 1;Media;A;Financiera Marca;1;1;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;1475;0;1;54;1
H;FUEL 1;Media;A;Contado;1;0;Funcionario;Alicante;NO;NO;NO;;NO DATA;No;NO;1475;0;0;56;0
H;FUEL 1;Media;A;Financiera Marca;1;1;Empresa;La Rioja;NO;NO;SI;;NO DATA;No;NO;2125;0;1;25;0
H;FUEL 1;Media;A;Financiera Marca;1;1;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;1475;0;1;71;0
H;FUEL 2;Media;M;Financiera Marca;1;0;Empresa;Pontevedra;SI;NO;NO;Medio;NO DATA;No;NO;4430;0;1;71;0
H;FUEL 2;Media;M;Otros;1;1;Empresa;Cordoba;SI;NO;NO;Medio;NO DATA;No;NO;3227;0;0;65;0
H;FUEL 2;Media;M;Financiera Marca;1;0;Funcionario;Barcelona;SI;NO;SI;Medio-Bajo;SI;No;NO;2299;37465;0;38;1
H;FUEL 2;Media;M;Otros;1;0;Funcionario;Malaga;NO;NO;NO;Medio;NO DATA;No;SI;1960;0;2;24;0
H;FUEL 2;Media;M;Financiera Banco;1;1;Empresa;Barcelona;SI;NO;NO;Medio;NO DATA;No;NO;3227;0;2;23;0
H;FUEL 2;Media;M;Financiera Marca;1;0;Autonomo;Alicante;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;2335;0;2;34;0
H;FUEL 2;Media;M;Financiera Marca;1;0;Empresa;Valencia;NO;NO;SI;;NO DATA;Averia grave;NO;3867;0;0;52;1
H;FUEL 2;Media;M;Financiera Marca;0;1;Empresa;Almeria;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;2183;0;1;64;0
H;FUEL 2;Media;M;Financiera Marca;0;0;Autonomo;Barcelona;NO;NO;SI;;NO DATA;No;NO;2608;0;1;44;0
H;FUEL 2;Media;M;Otros;0;1;Empresa;Lacoruna;NO;NO;NO;;NO DATA;No;NO;1533;0;1;66;0
H;FUEL 2;Media;M;Financiera Marca;0;1;Empresa;Lacoruna;SI;NO;SI;;NO DATA;No;NO;1960;0;1;59;0
H;FUEL 2;Media;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;;NO DATA;No;NO;1533;0;1;41;0
H;FUEL 2;Media;M;Contado;0;1;Empresa;Pontevedra;NO;NO;NO;;NO DATA;No;NO;1960;0;0;32;0
H;FUEL 2;Media;M;Contado;1;1;Empresa;Alicante;NO;NO;NO;;NO DATA;No;NO;1533;0;1;37;0
H;FUEL 2;Media;M;Otros;0;1;Empresa;Toledo;NO;NO;NO;;NO DATA;No;NO;1533;0;1;26;0
H;FUEL 2;Media;M;Financiera Marca;0;0;Empresa;Madrid;SI;NO;SI;;NO DATA;No;SI;1533;0;1;39;0
H;FUEL 1;Media;M;Contado;1;0;Empresa;Tarragona;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1475;0;0;29;0
H;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Barcelona;NO;NO;SI;Alto;NO DATA;No;NO;3188;0;1;62;0
H;FUEL 1;Media;A;Financiera Marca;1;1;Empresa;Sevilla;SI;NO;SI;Alto;NO DATA;No;SI;1475;0;2;45;0
H;FUEL 1;Media;A;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;1475;0;2;43;0
H;FUEL 1;Media;A;Financiera Marca;1;1;Autonomo;Madrid;SI;NO;SI;;NO DATA;No;NO;1475;0;1;40;0
H;FUEL 1;Media;A;Financiera Marca;1;1;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2125;0;1;37;0
H;FUEL 1;Media;A;Financiera Marca;1;0;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;2125;0;0;25;0
H;FUEL 1;Media;A;Otros;1;0;Empresa;Santa Cruz de Tenerife;NO;NO;NO;;NO DATA;No;NO;1681;0;0;43;0
H;FUEL 1;Media;A;Contado;1;1;Empresa;Pontevedra;SI;NO;NO;;NO DATA;No;NO;1475;0;1;32;0
H;FUEL 2;Media;M;Contado;1;1;Empresa;Lerida;NO;NO;NO;;NO DATA;No;SI;1990;0;1;43;0
H;FUEL 2;Media;A;Contado;1;1;Empresa;Castellon;NO;NO;NO;Alto;SI;No;NO;0;19830;1;56;1
H;FUEL 2;Media;A;Contado;1;1;Empresa;Pontevedra;SI;NO;NO;Alto;NO DATA;No;NO;3140;0;1;70;0
H;FUEL 2;Media;A;Financiera Marca;1;0;Empresa;Valencia;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;2125;0;1;22;0
J;FUEL 1;Alta;M;Contado;1;0;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;1577;17606;8;48;0
J;FUEL 2;Alta;M;Contado;1;1;Funcionario;Pontevedra;SI;SI;NO;Alto;NO DATA;Averia muy grave;SI;1634;21165;5;49;0
J;FUEL 2;Alta;M;Contado;1;0;Empresa;Pontevedra;SI;SI;NO;;NO DATA;Averia muy grave;SI;1641;13962;4;40;0
J;FUEL 2;Alta;M;Contado;0;1;Empresa;Gerona;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;820;11726;7;57;0
J;FUEL 2;Alta;M;Contado;1;0;Empresa;Segovia;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;820;0;6;43;0
J;FUEL 2;Alta;M;Contado;1;0;Empresa;Burgos;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;820;15212;7;47;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Baleares;SI;NO;NO;Alto;SI;Averia grave;NO;820;7846;6;45;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Malaga;NO;NO;NO;Medio;SI;Averia leve;NO;820;6216;4;55;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia leve;NO;0;23161;4;37;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;820;16815;7;38;0
J;FUEL 2;Alta;M;Contado;1;0;Empresa;Zaragoza;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;1634;20931;7;51;0
J;FUEL 2;Alta;M;Otros;1;0;Empresa;Pontevedra;SI;SI;NO;;NO DATA;Averia grave;NO;0;10616;7;39;0
J;FUEL 2;Alta;M;Contado;1;1;Autonomo;Granada;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;820;25169;6;39;0
J;FUEL 2;Alta;M;Contado;1;0;Empresa;Zaragoza;NO;NO;NO;Alto;NO DATA;Averia grave;NO;2452;32299;5;60;1
J;FUEL 2;Alta;M;Contado;1;0;Empresa;Alicante;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;820;5136;7;55;0
J;FUEL 2;Alta;M;Financiera Banco;0;1;Empresa;Valencia;NO;NO;NO;;NO DATA;Averia muy grave;SI;820;14069;7;48;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Malaga;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;820;21197;5;45;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;820;23646;7;51;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Navarra;NO;SI;NO;Medio;NO DATA;Averia muy grave;SI;820;13656;6;44;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;Averia grave;NO;888;17927;4;57;0
J;FUEL 2;Alta;M;Contado;1;0;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;1546;11198;5;61;0
J;FUEL 2;Alta;M;Contado;1;0;Empresa;Castellon;NO;SI;NO;Medio-Bajo;NO DATA;Averia grave;SI;888;21133;4;62;0
J;FUEL 2;Alta;M;Contado;1;0;Empresa;Malaga;SI;SI;NO;Alto;NO DATA;Averia grave;NO;1546;8564;7;43;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Alicante;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;0;6412;7;45;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;0;21522;5;44;0
J;FUEL 2;Alta;M;Contado;1;0;Empresa;Malaga;SI;SI;NO;Medio;NO DATA;Averia muy grave;SI;1546;11145;4;57;0
J;FUEL 2;Alta;M;Contado;1;0;Empresa;Lerida;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;820;24299;4;57;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Burgos;NO;SI;NO;;NO DATA;Averia muy grave;SI;0;17379;3;40;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;;NO DATA;Averia muy grave;SI;1634;21523;4;49;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Alicante;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;0;3742;7;53;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;0;28803;4;56;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Castellon;NO;SI;NO;Medio;NO DATA;Averia grave;SI;0;12384;3;55;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Soria;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;0;11192;7;37;0
J;FUEL 2;Alta;M;Contado;1;0;Autonomo;Almeria;NO;SI;NO;Medio;NO DATA;Averia muy grave;SI;0;16167;4;57;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Barcelona;SI;SI;NO;Alto;NO DATA;Averia muy grave;SI;0;15219;4;55;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;0;24500;4;48;0
J;FUEL 2;Alta;M;Contado;0;0;Empresa;Huesca;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;0;20301;4;53;0
J;FUEL 2;Alta;M;Contado;1;1;Funcionario;Guipuzcua;NO;SI;NO;Medio;NO DATA;Averia grave;SI;927;19469;4;43;1
J;FUEL 2;Alta;M;Contado;1;0;Empresa;Navarra;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;927;12634;7;54;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Tarragona;SI;NO;NO;Medio;SI;Averia muy grave;SI;0;9498;3;59;0
J;FUEL 2;Alta;M;Contado;0;0;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;0;11980;3;60;0
J;FUEL 2;Alta;M;Financiera Banco;0;0;Empresa;Madrid;NO;NO;NO;;SI;Averia grave;SI;0;18244;4;54;0
J;FUEL 2;Alta;M;Financiera Banco;1;1;Empresa;Malaga;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;831;8989;3;43;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia grave;SI;0;12081;5;42;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Madrid;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;0;25054;3;43;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Murcia;NO;NO;NO;Medio;NO DATA;Averia grave;NO;0;10939;5;45;0
J;FUEL 2;Alta;M;Contado;1;0;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;Averia leve;SI;0;17756;4;63;0
J;FUEL 2;Alta;M;Contado;1;0;Empresa;Asturias;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;1065;9354;5;51;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;927;20357;7;59;1
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Guipuzcua;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;831;0;4;31;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Cuenca;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;908;10188;4;50;0
J;FUEL 2;Alta;M;Contado;0;0;Empresa;Murcia;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;908;21219;5;42;0
J;FUEL 2;Alta;M;Contado;0;1;Empresa;Cadiz;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;841;13019;7;62;1
J;FUEL 2;Alta;M;Contado;0;1;Empresa;Asturias;NO;SI;NO;;NO DATA;Averia muy grave;SI;0;14047;5;41;0
J;FUEL 2;Alta;M;Contado;0;0;Empresa;Malaga;SI;NO;NO;Otros;SI;Averia muy grave;SI;0;25674;7;39;1
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Lacoruna;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;2704;15649;4;37;0
J;FUEL 2;Alta;M;Contado;0;1;Empresa;Guipuzcua;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;927;5004;3;46;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia leve;NO;0;16140;2;38;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Malaga;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;3101;23441;2;47;0
J;FUEL 2;Alta;M;Contado;1;0;Empresa;Burgos;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;1453;24490;3;62;0
J;FUEL 2;Alta;M;Contado;1;1;Autonomo;Tarragona;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;935;0;2;58;0
J;FUEL 2;Alta;M;Financiera Banco;1;1;Empresa;Asturias;NO;SI;NO;Alto;NO DATA;Averia grave;NO;0;13595;2;38;0
J;FUEL 2;Alta;M;Contado;0;1;Empresa;Cadiz;NO;NO;NO;Medio;NO DATA;Averia grave;NO;0;7601;6;44;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Lugo;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;1453;28354;4;39;0
J;FUEL 2;Alta;M;Contado;1;0;Empresa;Leon;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;5574;10514;2;24;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Barcelona;SI;SI;NO;Medio-Bajo;SI;Averia leve;NO;1453;19985;4;58;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Toledo;SI;NO;NO;Alto;SI;Averia grave;NO;6816;37755;7;38;1
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Otros;SI;Averia muy grave;SI;4544;10240;4;53;0
J;FUEL 2;Alta;M;Otros;1;1;Empresa;Cantabria;SI;NO;NO;;SI;Averia leve;NO;2370;13348;3;61;0
J;FUEL 2;Alta;M;Contado;0;1;Empresa;Burgos;NO;NO;NO;;NO DATA;Averia grave;NO;1453;16119;4;40;0
J;FUEL 2;Alta;M;Contado;1;1;Empresa;Cadiz;SI;SI;NO;Alto;SI;Averia grave;SI;1453;11458;4;46;0
J;FUEL 2;Alta;M;Contado;0;1;Empresa;Madrid;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;4511;23656;3;38;0
D;FUEL 1;Media;M;Contado;1;1;Empresa;Leon;SI;NO;NO;Medio;SI;No;NO;5401;19921;7;47;1
D;FUEL 2;Media;M;Contado;1;1;Empresa;Castellon;NO;NO;NO;Otros;NO DATA;Averia muy grave;SI;2458;0;6;69;0
D;FUEL 1;Media;M;Otros;1;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;SI;10761;0;4;23;1
D;FUEL 2;Media;M;Contado;0;1;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;6492;6673;5;47;1
D;FUEL 1;Media;M;Contado;0;1;Autonomo;Valencia;NO;NO;NO;Alto;NO DATA;No;NO;0;7520;5;39;0
D;FUEL 1;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Medio;SI;No;SI;1708;14367;7;54;0
D;FUEL 1;Media;M;Contado;1;1;Empresa;Murcia;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;0;11059;5;50;0
D;FUEL 2;Alta;M;Contado;1;1;Empresa;Toledo;NO;NO;NO;Alto;SI;Averia muy grave;SI;2326;16465;6;40;0
D;FUEL 2;Alta;M;Contado;1;1;Empresa;Zaragoza;NO;SI;NO;Alto;NO DATA;Averia grave;NO;2944;19836;4;51;0
D;FUEL 2;Media;M;Contado;0;1;Empresa;Sevilla;NO;SI;NO;Medio-Bajo;NO DATA;No;SI;2944;27655;8;40;0
D;FUEL 2;Media;M;Contado;0;1;Funcionario;Huelva;SI;NO;NO;Alto;SI;Averia muy grave;SI;2635;13680;7;41;0
D;FUEL 2;Media;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia leve;NO;2326;21459;4;57;0
D;FUEL 2;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;4129;22872;5;57;0
D;FUEL 2;Media;M;Contado;1;1;Empresa;Guipuzcua;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;1877;25180;5;50;0
D;FUEL 2;Media;M;Contado;0;1;Empresa;Pontevedra;NO;NO;NO;;NO DATA;Averia grave;NO;3180;24291;4;59;0
D;FUEL 2;Media;M;Contado;1;1;Empresa;Orense;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;3180;11560;5;45;0
D;FUEL 2;Media;M;Otros;1;1;Empresa;Pontevedra;SI;SI;NO;Medio;NO DATA;Averia muy grave;SI;2092;7836;4;51;0
D;FUEL 2;Media;M;Contado;0;1;Funcionario;Barcelona;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;3202;32376;4;43;1
D;FUEL 2;Media;M;Otros;1;1;Empresa;Jaen;SI;NO;NO;Medio;SI;Averia muy grave;SI;1026;53637;2;37;0
D;FUEL 2;Media;M;Contado;1;1;Funcionario;Navarra;SI;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;1370;23148;6;59;0
D;FUEL 1;Media;M;Contado;1;1;Empresa;Zaragoza;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;0;24325;7;45;0
D;FUEL 1;Media;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;581;12625;8;62;0
D;FUEL 1;Alta;M;Contado;1;1;Funcionario;Lugo;NO;NO;NO;;NO DATA;Averia muy grave;SI;0;8929;9;39;0
D;FUEL 1;Media;M;Contado;0;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;SI;0;18184;8;56;1
D;FUEL 1;Media;M;Contado;0;1;Empresa;Gerona;NO;NO;NO;Medio;SI;No;NO;0;21672;4;43;0
D;FUEL 1;Media;M;Contado;1;1;Funcionario;Tarragona;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;0;8885;5;45;1
D;FUEL 1;Media;M;Contado;0;1;Empresa;Murcia;SI;NO;NO;Alto;SI;No;NO;0;4990;4;42;0
D;FUEL 1;Media;M;Contado;1;0;Empresa;Valencia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;0;0;9;68;0
D;FUEL 1;Media;M;Contado;0;1;Empresa;Asturias;SI;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;0;31863;4;55;1
D;FUEL 1;Media;M;Contado;1;1;Empresa;Albacete;NO;NO;NO;Medio;SI;Averia grave;NO;0;5885;5;48;0
D;FUEL 1;Media;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;2623;10933;6;58;0
D;FUEL 1;Media;M;Contado;0;1;Empresa;Sevilla;NO;NO;NO;Alto;SI;No;NO;2458;22775;7;55;0
D;FUEL 1;Media;M;Contado;1;1;Empresa;Valencia;NO;NO;NO;;SI;No;SI;0;12828;7;41;0
D;FUEL 1;Media;M;Contado;1;1;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;No;NO;3695;8640;5;46;0
D;FUEL 1;Media;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;;NO DATA;Averia muy grave;SI;3300;10188;7;43;0
D;FUEL 1;Media;M;Contado;1;1;Empresa;Guadalajara;NO;NO;NO;Medio;SI;No;NO;2215;18971;7;61;0
D;FUEL 1;Media;M;Contado;0;0;Funcionario;Castellon;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1641;0;3;66;0
D;FUEL 1;Media;M;Contado;1;0;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;No;SI;3503;15223;3;39;0
D;FUEL 1;Media;M;Contado;1;1;Empresa;Leon;NO;NO;NO;Alto;SI;No;NO;2267;7445;6;40;0
D;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Baleares;SI;NO;NO;Alto;SI;No;NO;927;7906;5;55;0
D;FUEL 1;Media;M;Contado;1;1;Empresa;Pontevedra;NO;NO;NO;;NO DATA;No;SI;0;21902;4;62;1
D;FUEL 1;Media;M;Financiera Marca;1;1;Empresa;Cordoba;NO;NO;NO;;SI;Averia muy grave;SI;0;27796;8;54;0
D;FUEL 1;Media;M;Contado;1;1;Autonomo;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;0;8387;7;40;1
D;FUEL 1;Media;M;Contado;1;1;Empresa;Zaragoza;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;0;12923;8;38;0
D;FUEL 2;Alta;M;Contado;1;1;Empresa;Vizcaya;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;2635;18879;4;65;0
D;FUEL 2;Alta;M;Otros;1;1;Empresa;Pontevedra;NO;SI;NO;Medio;NO DATA;Averia leve;SI;2635;17453;4;47;0
D;FUEL 2;Alta;M;Contado;1;0;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;3843;31570;3;38;1
D;FUEL 2;Alta;M;Otros;1;1;Empresa;Sevilla;NO;NO;NO;Medio;SI;Averia grave;SI;2326;15624;4;51;0
D;FUEL 2;Alta;M;Contado;1;1;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia grave;NO;2563;34456;5;42;1
D;FUEL 2;Alta;M;Contado;1;1;Autonomo;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;5484;14375;5;49;0
D;FUEL 2;Alta;M;Otros;1;1;Funcionario;Valencia;NO;NO;NO;;SI;Averia muy grave;SI;3415;9449;7;57;0
D;FUEL 2;Alta;M;Otros;0;1;Empresa;Madrid;SI;SI;NO;Medio;NO DATA;Averia muy grave;SI;4651;15442;3;55;0
D;FUEL 2;Alta;M;Financiera Marca;1;1;Funcionario;Jaen;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;5403;18037;3;45;0
D;FUEL 2;Alta;M;Otros;1;0;Empresa;Badajoz;NO;SI;NO;Otros;NO DATA;No;NO;2838;9385;5;54;0
D;FUEL 2;Alta;M;Contado;1;0;Empresa;Cantabria;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;4997;20018;4;39;0
D;FUEL 2;Alta;M;Otros;0;1;Empresa;Salamanca;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;5319;18824;3;60;0
D;FUEL 2;Media;M;Contado;1;1;Empresa;Asturias;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;4881;10056;4;38;1
D;FUEL 2;Media;M;Contado;1;1;Empresa;Valencia;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;1708;14263;4;46;0
D;FUEL 2;Media;M;Contado;1;0;Empresa;Murcia;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;SI;3490;32535;8;50;1
D;FUEL 2;Media;M;Contado;1;1;Empresa;Valencia;NO;NO;NO;;NO DATA;No;SI;1958;18256;4;48;0
D;FUEL 2;Media;M;Contado;1;1;Empresa;Granada;NO;NO;NO;;SI;Averia muy grave;SI;1708;22092;7;54;0
D;FUEL 2;Media;M;Otros;1;1;Funcionario;Santa Cruz de Tenerife;NO;NO;NO;Medio;NO DATA;Averia leve;SI;1708;8378;8;41;0
D;FUEL 2;Media;M;Otros;1;1;Empresa;Lerida;NO;NO;NO;;NO DATA;Averia leve;NO;2563;30762;11;37;1
D;FUEL 2;Media;M;Financiera Banco;1;0;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;Averia grave;NO;2644;17716;5;54;0
D;FUEL 2;Media;M;Contado;1;0;Funcionario;Granada;NO;SI;NO;Alto;NO DATA;Averia grave;SI;1708;21946;7;51;0
D;FUEL 2;Media;M;Contado;1;1;Empresa;Lacoruna;NO;NO;NO;Otros;SI;No;SI;1708;9090;3;58;0
D;FUEL 2;Media;M;Otros;1;1;Funcionario;Huelva;NO;NO;NO;;NO DATA;Averia muy grave;SI;0;7942;7;60;0
D;FUEL 2;Media;M;Contado;0;1;Empresa;Madrid;NO;NO;NO;;NO DATA;Averia muy grave;SI;0;16427;9;56;0
D;FUEL 2;Media;M;Financiera Marca;0;1;Empresa;Cadiz;NO;NO;NO;;NO DATA;Averia muy grave;SI;0;20373;5;49;0
D;FUEL 2;Media;M;Contado;1;1;Empresa;Badajoz;NO;NO;NO;Medio;NO DATA;Averia grave;NO;0;23016;4;44;0
D;FUEL 2;Media;M;Contado;0;1;Empresa;Ciudad Real;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;0;13167;7;40;0
D;FUEL 2;Media;M;Contado;0;0;Funcionario;Palencia;NO;NO;NO;;NO DATA;Averia muy grave;SI;1111;6816;6;56;0
D;FUEL 2;Media;M;Contado;1;1;Empresa;La Rioja;SI;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;927;16679;9;52;0
D;FUEL 2;Media;M;Contado;1;1;Empresa;Pontevedra;SI;SI;NO;;NO DATA;Averia muy grave;SI;0;11660;7;57;0
