CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;EDAD_COCHE;COSTE_VENTA;km_anno;Mas_1_coche;Revisiones;Edad Cliente;Tiempo
CLI5544;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Ciudad Real;SI;NO;NO;Otros;SI;Averia muy grave;SI;9.51;2734;19125;0;5;61;0
CLI5690;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Cantabria;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;8.47;5402;19156;0;7;54;0
CLI5748;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Teruel;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;9.25;1273;14941;0;7;39;0
CLI5818;B;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Funcionario;Lacoruna;NO;NO;NO;Alto;SI;Averia muy grave;SI;9.17;3431;34450;0;6;42;0
CLI5843;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;9.17;3667;13896;0;7;38;0
CLI5844;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Albacete;NO;NO;NO;Medio-Bajo;SI;No;NO;9.31;3667;23919;0;5;42;0
CLI5853;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Sevilla;NO;NO;NO;Alto;SI;Averia grave;NO;9.69;1365;20684;1;8;43;7
CLI5882;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Castellon;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;9.51;2248;12726;0;7;23;0
CLI5897;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Funcionario;Madrid;NO;NO;NO;Alto;SI;Averia grave;NO;9.68;1144;26819;0;9;55;0
CLI5992;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;9.64;2817;10889;0;9;61;0
CLI6077;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Madrid;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;8.92;6091;33419;1;10;52;8
CLI6155;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Orense;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;9.59;3511;33489;0;4;50;0
CLI6181;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;9.04;3667;18818;1;4;46;9
CLI6191;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio;SI;No;NO;8.6;3373;13710;0;6;52;0
CLI6208;B;TIPO1;FUEL 2;Media;M;Contado;OTROS;F;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;8.71;2287;20633;0;9;47;0
CLI6247;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia grave;NO;9.41;3759;21370;1;7;61;10
CLI6321;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Toledo;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;9.5;5757;33344;1;8;41;8
CLI6326;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;NO;NO;NO;Medio;SI;Averia muy grave;SI;9.31;6467;25639;1;4;56;8
CLI6353;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Funcionario;Murcia;NO;NO;NO;Medio;SI;Averia grave;NO;8.56;6881;12246;1;5;45;6
CLI6403;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Valencia;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;8.87;2215;17558;0;4;46;0
CLI6444;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Navarra;SI;NO;NO;Medio-Bajo;SI;No;NO;9.27;4043;14822;0;4;49;0
CLI6474;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Cantabria;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;8.67;6467;31136;0;9;43;0
CLI6605;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia grave;NO;9.09;1960;18481;0;9;38;0
CLI6634;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Valencia;NO;NO;NO;Alto;SI;Averia muy grave;SI;8.43;5664;27805;0;7;40;0
CLI6639;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Valencia;SI;NO;NO;Alto;SI;Averia muy grave;SI;8.53;5664;24695;0;5;57;0
CLI6783;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Baleares;NO;NO;NO;Medio;SI;Averia grave;NO;8.85;2307;10121;0;4;51;0
CLI6805;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Granada;NO;NO;NO;Alto;SI;Averia muy grave;SI;8.43;3220;4985;0;4;37;0
CLI6850;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;No;NO;9.31;3667;9405;0;4;43;0
CLI6883;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Las Palmas;NO;NO;NO;Medio-Bajo;SI;No;NO;9.59;0;27741;0;9;61;0
CLI6901;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;9.39;3667;28573;1;8;47;6
CLI6905;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Murcia;SI;NO;NO;Medio-Bajo;SI;No;NO;9.02;3207;9439;0;8;55;0
CLI6946;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;No;NO;9.5;3301;7847;0;4;50;0
CLI6949;B;TIPO1;FUEL 1;Media;M;Financiera Marca;SOLTERO;F;Empresa;Albacete;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;9.1;3608;23037;0;5;40;0
CLI6971;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Zaragoza;NO;NO;NO;Medio-Bajo;SI;No;NO;9.27;5777;12105;0;4;37;0
CLI6980;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Granada;NO;NO;NO;Medio;SI;No;NO;9.6;2662;5846;0;7;47;0
CLI7009;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;F;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;SI;No;NO;8.96;3901;15276;0;4;45;0
CLI7039;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Burgos;NO;NO;NO;Medio-Bajo;SI;No;NO;9.43;3571;12580;0;5;54;0
CLI7081;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Funcionario;Madrid;NO;NO;NO;Medio;SI;No;NO;9.67;1098;9114;0;4;46;0
CLI7221;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Guipuzcua;NO;NO;NO;Medio-Bajo;SI;No;NO;9.12;3976;10641;0;4;56;0
CLI7313;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Badajoz;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;8.44;1465;15793;0;5;54;0
CLI7340;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Badajoz;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;9.43;1358;19324;0;9;56;0
CLI7386;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Alicante;SI;NO;NO;Medio;SI;No;NO;8.26;3571;7199;1;4;60;7
CLI7404;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Cadiz;NO;NO;NO;Medio;SI;Averia grave;NO;9.34;1836;7061;0;6;59;0
CLI7452;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;8.51;2477;3773;0;5;37;0
CLI7524;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;SI;Averia muy grave;SI;8.37;3945;17546;0;4;48;0
CLI7532;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio;SI;No;NO;7.93;2747;3993;0;6;52;0
CLI7544;B;TIPO1;FUEL 1;Media;A;Contado;SOLTERO;M;Autonomo;Malaga;SI;NO;NO;Medio;SI;Averia muy grave;SI;9.59;2478;8383;0;7;41;0
CLI7596;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;8.27;1233;19719;0;5;37;0
CLI7658;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia grave;NO;8.1;1713;19671;0;7;45;0
CLI7670;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Badajoz;NO;NO;NO;Medio-Bajo;SI;No;NO;8.19;1713;17021;0;8;30;0
CLI7691;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;No;NO;8.02;4657;6387;0;6;37;0
CLI7706;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;SI;No;NO;8.27;1233;12291;0;7;41;0
CLI7774;B;TIPO6;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;Averia muy grave;SI;7.88;1588;22825;0;7;61;0
CLI7777;B;TIPO6;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;SI;No;NO;7.76;2382;31360;1;6;48;5
CLI7778;B;TIPO6;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;SI;No;NO;7.84;1588;15381;0;6;60;0
CLI7808;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Valladolid;NO;NO;NO;Alto;SI;No;NO;7.63;1428;24038;0;5;41;0
CLI7814;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Sevilla;NO;NO;NO;Alto;SI;No;SI;6.69;2607;24860;1;6;42;9
CLI8017;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Granada;NO;NO;NO;Medio-Bajo;SI;No;SI;7.07;2821;21839;0;3;55;0
CLI8037;B;TIPO6;FUEL 2;Media;M;Financiera Banco;SOLTERO;F;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Alto;SI;No;SI;6.51;7499;42746;0;4;40;0
CLI8075;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;6.01;3104;15505;0;3;58;0
CLI8078;B;TIPO6;FUEL 2;Media;M;Financiera Banco;SOLTERO;M;Empresa;Navarra;SI;NO;NO;Medio;SI;No;NO;6.18;7248;34348;1;2;55;10
CLI8084;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;La Rioja;SI;NO;NO;Medio;SI;Averia grave;NO;6.18;5592;41050;1;6;51;8
CLI8171;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Huesca;NO;NO;NO;Alto;SI;Averia leve;NO;8.26;1233;7859;1;4;48;4
CLI8217;B;TIPO6;FUEL 1;Media;M;Contado;OTROS;F;Empresa;Cadiz;NO;NO;NO;Medio-Bajo;SI;No;NO;8.12;1684;3898;0;7;53;0
CLI8219;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Badajoz;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;8.01;1684;22600;0;8;46;0
CLI8280;B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Lacoruna;NO;NO;NO;Otros;SI;No;NO;8.09;1684;16312;0;7;53;0
CLI8299;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Zaragoza;NO;NO;NO;Alto;SI;No;NO;8.06;1684;11896;0;4;37;0
CLI8331;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;No;NO;7.12;2651;5688;0;4;40;0
CLI8333;B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;SI;No;NO;8.04;1684;25530;0;4;44;0
CLI8346;B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Castellon;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;8.01;1684;26103;0;6;54;0
CLI8348;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Malaga;NO;NO;NO;Medio;SI;Averia muy grave;SI;8.03;1684;13484;0;4;59;0
CLI8383;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Valencia;NO;NO;NO;Medio-Bajo;SI;No;NO;7.78;1525;16727;0;8;50;0
CLI8463;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Murcia;NO;NO;NO;Medio-Bajo;SI;No;NO;7.01;2528;8082;0;4;58;0
CLI8488;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Malaga;NO;NO;NO;Medio-Bajo;SI;No;NO;7.18;2628;6898;0;3;59;0
CLI8497;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Lacoruna;NO;NO;NO;Alto;SI;Averia grave;NO;7.43;1373;3972;0;7;42;0
CLI8532;B;TIPO6;FUEL 1;Media;M;Financiera Banco;SOLTERO;M;Empresa;Asturias;SI;NO;NO;Alto;SI;No;NO;7.37;1373;8619;0;4;41;0
CLI8551;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Murcia;NO;NO;NO;Medio-Bajo;SI;No;NO;6.63;1800;10599;0;6;46;0
CLI8554;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Malaga;NO;NO;NO;Alto;SI;No;NO;7.53;2887;9756;1;7;44;6
CLI8560;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Cadiz;NO;NO;NO;Medio;SI;No;NO;6.43;5084;11084;0;5;56;0
CLI8603;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;SI;No;NO;7.28;1772;4571;0;6;44;0
CLI8609;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;No;NO;7.01;2528;18377;0;5;58;0
CLI8730;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Baleares;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;7.68;2221;6021;0;4;37;0
CLI8766;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Sevilla;SI;NO;NO;Alto;SI;No;SI;8.17;1713;24801;1;7;61;8
CLI8771;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Malaga;SI;NO;NO;Alto;SI;Averia muy grave;SI;8.1;1588;2457;0;7;38;0
CLI8818;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia grave;NO;8.21;2382;8009;1;4;44;6
CLI8878;B;TIPO1;FUEL 2;Media;M;Contado;OTROS;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;8.18;1713;13506;1;6;45;6
CLI8917;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Tarragona;SI;NO;NO;Medio;SI;Averia grave;NO;8.24;1713;19700;0;8;37;0
CLI9059;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia muy grave;SI;7.93;1588;14263;0;7;58;0
CLI9109;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Toledo;SI;NO;NO;Alto;SI;No;NO;7.93;2324;24542;1;5;38;9
CLI9167;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;SI;No;NO;7.6;2221;27089;0;5;51;0
CLI9191;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Burgos;NO;NO;NO;Medio;SI;Averia muy grave;SI;7.64;2221;13574;0;5;52;0
CLI9264;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;7.84;2324;23627;0;6;44;0
CLI9280;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Tarragona;SI;NO;NO;Medio-Bajo;SI;No;NO;7.84;2324;9285;0;4;45;0
CLI9412;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;7.78;1588;26957;1;4;40;9
CLI9437;B;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Palencia;NO;NO;NO;Medio-Bajo;SI;No;NO;6.72;4171;26331;0;3;49;0
CLI9443;B;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Ciudad Real;NO;NO;NO;Alto;SI;No;NO;6.68;4263;9781;0;4;49;0
CLI9570;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Autonomo;Alicante;NO;NO;NO;Medio;SI;No;NO;7.2;3996;14988;1;4;55;9
CLI9626;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;No;NO;6.86;3238;13600;0;4;57;0
CLI9681;B;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;F;Empresa;Zaragoza;NO;NO;NO;Medio;SI;Averia muy grave;SI;6.59;2633;24222;0;6;53;0
CLI9744;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Guadalajara;NO;NO;NO;Alto;SI;No;SI;7.34;1428;29006;1;4;54;9
CLI9757;B;TIPO1;FUEL 2;Media;M;Financiera Banco;SOLTERO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;7.27;4866;17691;1;4;49;10
CLI9805;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Orense;NO;NO;NO;Otros;SI;No;NO;7.26;3210;59790;1;7;61;6
CLI9825;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;7.01;2821;14672;1;5;42;7
CLI9843;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Gerona;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;6.97;2575;34754;0;0;52;0
CLI9890;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Cadiz;SI;NO;NO;Medio-Bajo;SI;No;NO;6.88;1717;27744;0;7;38;0
CLI10084;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Baleares;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;8.35;1021;8032;0;7;57;0
CLI10105;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;La Rioja;NO;NO;NO;Medio-Bajo;SI;No;NO;8.31;1233;11767;0;5;46;0
CLI10114;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;No;NO;8.31;1021;10065;0;5;60;0
CLI10119;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Baleares;SI;NO;NO;Medio-Bajo;SI;No;NO;8.12;1684;12713;0;6;43;0
CLI10120;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Cordoba;NO;NO;NO;Medio-Bajo;SI;No;NO;7.6;3054;7670;0;5;40;0
CLI10157;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Gerona;NO;NO;NO;Alto;SI;No;NO;8.21;1684;8743;0;7;53;0
CLI10216;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Gerona;SI;NO;NO;Alto;SI;No;NO;8.08;1684;9118;1;7;40;5
CLI10260;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;8.17;1684;23484;0;7;58;0
CLI10307;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Valencia;SI;NO;NO;Alto;SI;No;NO;8.17;1684;11383;1;4;56;6
CLI10356;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Cordoba;NO;NO;NO;Medio-Bajo;SI;No;NO;8.01;1814;6707;0;7;48;0
CLI10401;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;SI;8.13;1684;3848;0;7;38;0
CLI10419;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Burgos;NO;SI;NO;Medio;SI;No;NO;8.01;1814;8045;0;4;34;0
CLI10436;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Baleares;SI;NO;NO;Alto;SI;No;NO;8.05;1525;15369;0;4;55;0
CLI10449;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Alicante;NO;NO;NO;Alto;SI;No;NO;8.01;1684;7880;0;6;47;0
CLI10466;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Cadiz;NO;NO;NO;Alto;SI;No;NO;7.53;1932;17058;0;7;59;0
CLI10626;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Autonomo;Madrid;NO;NO;NO;Medio;SI;No;NO;7.93;2261;10060;0;4;40;0
CLI10665;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Funcionario;Granada;NO;NO;NO;Alto;SI;No;NO;7.8;1525;3712;0;8;50;0
CLI10666;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Valencia;SI;NO;NO;Medio;SI;No;NO;7.87;1525;6355;0;6;42;0
CLI10668;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;Alto;SI;No;NO;7.64;2134;15292;0;5;54;0
CLI10715;B;TIPO1;FUEL 1;Media;M;Financiera Banco;SOLTERO;F;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;7.61;2134;8481;0;7;46;0
CLI10772;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Leon;NO;NO;NO;Alto;SI;No;NO;7.53;1373;8894;1;4;42;5
CLI10972;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Cadiz;NO;NO;NO;Medio-Bajo;SI;No;NO;7.34;1373;8562;0;3;57;0
CLI11078;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;No;NO;6.93;6271;2643;0;5;57;0
CLI11236;B;TIPO6;FUEL 2;Alta;M;Contado;OTROS;M;Empresa;Navarra;SI;NO;NO;Medio;SI;Averia muy grave;SI;7.43;2887;6972;1;3;55;6
CLI11264;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Funcionario;Segovia;SI;NO;NO;Medio-Bajo;SI;Averia grave;SI;8.26;1233;16835;0;8;47;0
CLI11332;B;TIPO6;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia muy grave;SI;7.53;1601;20544;0;4;54;0
CLI11371;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;SI;NO;Medio;SI;Averia grave;NO;6.37;1124;18441;0;5;61;0
CLI11429;B;TIPO6;FUEL 1;Alta;M;Financiera Marca;SOLTERO;M;Empresa;La Rioja;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;8.12;1525;13393;0;5;37;0
CLI11454;B;TIPO6;FUEL 1;Alta;M;Contado;SOLTERO;M;Empresa;Guadalajara;NO;NO;NO;Alto;SI;No;NO;7.6;1925;29159;0;7;48;0
CLI11521;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Asturias;NO;SI;NO;Alto;SI;Averia leve;NO;5.84;1685;4646;0;3;58;0
CLI11537;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;SI;NO;Medio;SI;No;SI;5.74;2808;21705;0;5;41;0
CLI11733;B;TIPO1;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Burgos;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;7.29;2381;27468;0;4;40;0
CLI11918;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Toledo;NO;NO;NO;Medio;SI;Averia muy grave;SI;7.69;1525;13895;0;7;59;0
CLI12047;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;7.37;1373;26192;1;7;37;8
CLI12056;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia muy grave;SI;5.84;3387;12176;1;4;45;7
CLI12057;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Guipuzcua;NO;NO;NO;Medio;SI;Averia muy grave;SI;6.51;4308;8818;1;4;47;8
CLI12134;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia grave;NO;6.61;1351;19621;0;3;50;0
CLI12166;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Pontevedra;SI;SI;NO;Medio;SI;Averia muy grave;SI;5.84;4199;14557;0;5;51;0
CLI12168;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;5.72;2999;9494;0;6;54;0
CLI12204;B;TIPO1;FUEL 1;Media;A;Otros;CASADO;F;Empresa;Pontevedra;SI;NO;NO;Alto;SI;No;NO;6.26;1082;7039;0;5;60;0
CLI12218;B;TIPO1;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Badajoz;NO;NO;NO;Alto;SI;No;NO;8.05;1525;5806;1;4;45;4
CLI12461;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Palencia;NO;NO;NO;Alto;SI;No;NO;4.91;4571;22508;0;3;55;0
CLI12551;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;5.76;2808;16419;1;4;62;8
CLI12560;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia muy grave;SI;4.59;3651;27762;0;2;54;0
